ID,Name,Ownership Type,Phone Number,Address,City,County,Zip,Coordinates,State,Image,Regular hours,Saturday Openint TImes,Sunday Opening Times,24-Hour Service,Starbucks Reserve-Clover Brewed,Oven-Warmed Food,Free Wi-Fi,Verismo System,Mobile Payment,Digital Rewards,La Boulange,Fizzio Handcrafted Sodas,Drive-Thru,Link
8652,"28th & National, San Diego",Company Owned,619-231-4791,"2828 National Avenue, 921132418  San Diego County, California",San Diego - San Diego County,San Diego County,921132418,"32.696261,-117.132621",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.696261,-117.132621&fov=90&heading=235&pitch=10",4:00 AM to 11:00 PM,4:30 AM to 11:00 PM,4:30 AM to 11:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/8652/us
16579,2950 Beverly Glen Circle - Los Ange,Company Owned,(310) 470-8121,"2952 Beverly Glen Circle, 900771724  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900771724,"34.127492,-118.444054",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.127492,-118.444054&fov=90&heading=235&pitch=10",5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,6:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16579/us
9507,"29th & University, San Diego",Company Owned,619-692-0755,"2899 University Avenue, 921042929  San Diego County, California",San Diego - San Diego County,San Diego County,921042929,"32.74826,-117.131167",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.74826,-117.131167&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/9507/us
11382,"2nd & Alameda, Los Angeles",Company Owned,213-613-0393,"138 S. Central Avenue, 900123913  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900123913,"34.047996,-118.23902",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.047996,-118.23902&fov=90&heading=235&pitch=10",4:00 AM to 12:00 AM,4:00 AM to 1:00 AM,4:00 AM to 12:00 AM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11382/us
12570,"2nd & F Street, SanBernardino",Company Owned,909 381-3129,"601 W 2ND ST, 924103205  San Bernardino County, California",San Bernardino - San Bernardino County,San Bernardino County,924103205,"34.102401,-117.296775",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.102401,-117.296775&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/12570/us
17616,2nd & Grand - San Rafael,Company Owned,415-454-2765,"777 Grand Avenue, 94901  Marin County, California",San Rafael - Marin County,Marin County,94901,"37.969939,-122.519307",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.969939,-122.519307&fov=90&heading=235&pitch=10",5:00 AM to 6:30 PM,6:00 AM to 6:30 PM,6:00 AM to 6:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/17616/us
11626,300 E. Huntington Dr. - Arcadia,Company Owned,626-574-1971,"300 E Huntington Drive, 910063746  Los Angeles County, California",Arcadia - Los Angeles County,Los Angeles County,910063746,"34.139778,-118.023892",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.139778,-118.023892&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,4:30 AM to 11:00 PM,4:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11626/us
16658,300 S. El Camino Real - San Clement,Company Owned,(949) 369-9520,"300 S. El Camino Real, 926724069  Orange County, California",San Clemente - Orange County,Orange County,926724069,"33.426013,-117.611386",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.426013,-117.611386&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16658/us
15422,315 1/2 20th St.,Company Owned,(510) 465-8292,"3 15 1/2 20th St, 94612  Alameda County, California",Oakland - Alameda County,Alameda County,94612,"37.808039198605,-122.26542015044",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.808039198605,-122.26542015044&fov=90&heading=235&pitch=10",5:00 AM to 6:00 PM,Closed,Closed,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/15422/us
9838,"32nd & University, San Diego",Company Owned,619-285-9814,"3206 University Ave., 921042010  San Diego County, California",San Diego - San Diego County,San Diego County,921042010,"32.748678,-117.124976",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.748678,-117.124976&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/9838/us
18553,330 South Hope St.,Company Owned,(213) 620-1945,"330 South Hope Street, 900713115  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900713115,"34.0534,-118.253473",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.0534,-118.253473&fov=90&heading=235&pitch=10",5:00 AM to 7:00 PM,Closed,Closed,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/18553/us
11944,333 Market St.,Company Owned,(415) 543-4786,"333 Market Street, 941052101  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941052101,"37.791747,-122.397528",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.791747,-122.397528&fov=90&heading=235&pitch=10",4:30 AM to 6:00 PM,Closed,Closed,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11944/us
16550,3347 Lakeshore Avenue,Company Owned,(510) 986-1337,"3347 Lakeshore Avenue, 946102305  Alameda County, California",Oakland - Alameda County,Alameda County,946102305,"37.811189,-122.243417",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.811189,-122.243417&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 8:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16550/us
18552,350 Parnassus,Company Owned,(415) 665-6406,"350 Parnassus Street, 941173608  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941173608,"37.764211,-122.456249",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.764211,-122.456249&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,6:30 AM to 5:00 PM,6:30 AM to 2:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/18552/us
13349,36 Second Street,Company Owned,(415) 227-1665,"36 2nd Street, 941053440  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941053440,"37.788587,-122.400958",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.788587,-122.400958&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,7:00 AM to 6:00 PM,7:00 AM to 6:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/13349/us
8461,361 California - Palo Alto,Company Owned,6503242021,"361 S California Ave, 943061830  Santa Clara County, California",Palo Alto - Santa Clara County,Santa Clara County,943061830,"37.42681,-122.143946",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.42681,-122.143946&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,6:30 AM to 8:00 PM,6:30 AM to 8:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/8461/us
8097,3727 Buchanan - San Francisco,Company Owned,4153462852,"3735 Buchanan, 941231710  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941231710,"37.804496,-122.433759",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.804496,-122.433759&fov=90&heading=235&pitch=10",5:00 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/8097/us
13313,3815 J Street - Sacramento,Company Owned,(916) 454-1955,"3815 'J' Street, 958165520  Sacramento County, California",Sacramento - Sacramento County,Sacramento County,958165520,"38.570475,-121.455987",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.570475,-121.455987&fov=90&heading=235&pitch=10",5:00 AM to 7:00 PM,5:00 AM to 7:00 PM,6:00 AM to 6:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/13313/us
89201,3885 El Camino Real - Palo Alto,Company Owned,6508570133,"3885 El Camino Real, 943063324  Santa Clara County, California",Palo Alto - Santa Clara County,Santa Clara County,943063324,"37.4173698425293,-122.130615234375",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.4173698425293,-122.130615234375&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/89201/us
7245,38th & El Camino - San Mateo,Company Owned,650-638-0210,"3790 El Camino Real, 944034423  San Mateo County, California",San Mateo - San Mateo County,San Mateo County,944034423,"37.5336,-122.293885",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.5336,-122.293885&fov=90&heading=235&pitch=10",5:00 AM to 7:30 PM,5:30 AM to 7:30 PM,5:30 AM to 7:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/7245/us
12349,390 Stockton @ Sutter (Union Sq),Company Owned,415-989-1637,"390 Stockton Street, 941084670  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941084670,"37.789359,-122.406823",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.789359,-122.406823&fov=90&heading=235&pitch=10",5:00 AM to 11:30 PM,5:00 AM to 12:00 AM,5:00 AM to 11:30 PM,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/12349/us
14987,398 Market St.,Company Owned,(415) 788-5856,"398 Market Street, 941115305  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941115305,"37.791776,-122.398263",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.791776,-122.398263&fov=90&heading=235&pitch=10",5:00 AM to 6:30 PM,6:30 AM to 6:00 PM,7:00 AM to 3:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/14987/us
16547,3rd & F Street - Davis,Company Owned,530-753-6309,"208 F. Street, 956164515  Yolo County, California",Davis - Yolo County,Yolo County,956164515,"38.543407,-121.740009",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.543407,-121.740009&fov=90&heading=235&pitch=10",5:30 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16547/us
9948,"3rd & Gage, Los Angeles",Company Owned,323-265-4124,"3853 E. 3rd Street, 900632403  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900632403,"34.033606,-118.18422",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.033606,-118.18422&fov=90&heading=235&pitch=10",4:30 AM to 12:00 AM,4:30 AM to 12:00 AM,5:30 AM to 12:00 AM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/9948/us
18499,3rd & Howard,Company Owned,(415) 644-0072,"201 3rd St., 941033143  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941033143,"37.786564,-122.40814",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.786564,-122.40814&fov=90&heading=235&pitch=10",5:00 AM to 7:00 PM,6:00 AM to 6:00 PM,6:00 AM to 6:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/18499/us
10428,"3rd & Market , Riverside",Company Owned,9517829836,"3311 Market Street, 925012828  Riverside County, California",Riverside - Riverside County,Riverside County,925012828,"33.987247,-117.372566",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.987247,-117.372566&fov=90&heading=235&pitch=10",4:30 AM to 9:00 PM,5:00 AM to 10:00 PM,5:30 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/10428/us
12818,"3rd & Santa Monica, Santa Monica",Company Owned,310-458-0266,"1356 Third Street Promenade, 904011310  Los Angeles County, California",Santa Monica - Los Angeles County,Los Angeles County,904011310,"34.015839,-118.496416",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.015839,-118.496416&fov=90&heading=235&pitch=10",5:00 AM to 12:00 AM,5:00 AM to 1:00 AM,5:00 AM to 12:00 AM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12818/us
16848,4094 18th St.,Company Owned,(415) 626-6263,"4094 18th Street, 941142534  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941142534,"37.760993,-122.434749",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.760993,-122.434749&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:00 AM to 11:00 PM,5:30 AM to 10:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16848/us
15807,4098 Piedmont Avenue - Oakland,Company Owned,510-985-1474,"4098 Piedmont Ave, 946115221  Alameda County, California",Oakland - Alameda County,Alameda County,946115221,"37.826512,-122.252029",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.826512,-122.252029&fov=90&heading=235&pitch=10",5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,6:30 AM to 8:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/15807/us
17363,"40th & Waterman, San Bernardino",Company Owned,909-886-1326,"292 E. 40th Street, 924041356  San Bernardino County, California",San Bernardino - San Bernardino County,San Bernardino County,924041356,"34.165232,-117.279069",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.165232,-117.279069&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/17363/us
17900,41st Ave & Soquel  - Soquel,Company Owned,831-475-8440,"2740 41st Street, 950732115  Santa Cruz County, California",Soquel - Santa Cruz County,Santa Cruz County,950732115,"36.986122,-121.964562",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.986122,-121.964562&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 10:30 PM,5:00 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/17900/us
9520,425 Battery - San Francisco,Company Owned,4154459030,"425 Battery Street, 941113220  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941113220,"37.795099,-122.400512",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.795099,-122.400512&fov=90&heading=235&pitch=10",5:00 AM to 6:00 PM,5:00 AM to 6:00 PM,5:30 AM to 6:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/9520/us
16781,44 Montgomery @ Market St.,Company Owned,415-397-4394,"44 Montgomery Street, 941044602  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941044602,"37.789778,-122.401736",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.789778,-122.401736&fov=90&heading=235&pitch=10",4:30 AM to 7:00 PM,6:30 AM to 5:00 PM,Closed,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16781/us
15990,444 S. Flower - D.T. L.A.,Company Owned,(213) 622-4493,"444 South Flower Street, 90071  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,90071,"34.051303,-118.25516",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.051303,-118.25516&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,7:00 AM to 2:30 PM,Closed,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15990/us
12124,"445 S. Figueroa Street, Union Bank",Company Owned,(213) 623-9191,"445 S. Figueroa Street, 900711600  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900711600,"34.052829,-118.256962",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.052829,-118.256962&fov=90&heading=235&pitch=10",5:30 AM to 6:30 PM,6:30 AM to 4:00 PM,8:00 AM to 3:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12124/us
16776,45 Camino Alto,Company Owned,415-388-1811,"45 Camino Alto, 949412929  Marin County, California",Mill Valley - Marin County,Marin County,949412929,"37.895573,-122.529313",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.895573,-122.529313&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/16776/us
113205,450 E. 17th Street,Company Owned,949-515-3510,"450 East 17th Street, 92627  Orange County, California",Costa Mesa - Orange County,Orange County,92627,"33.6291465759277,-117.910331726074",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.6291465759277,-117.910331726074&fov=90&heading=235&pitch=10",6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/113205/us
12387,"4549 E. Pacific Coast Hwy, Long Bea",Company Owned,562-986-2840,"4549 E. Pacific Coast Hwy, 908043228  Los Angeles County, California",Long Beach - Los Angeles County,Los Angeles County,908043228,"33.787807,-118.138834",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.787807,-118.138834&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 9:00 PM,5:30 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12387/us
8838,455 Market,Company Owned,(415) 243-9792,"455 Market Street, 941052450  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941052450,"37.790947,-122.398634",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.790947,-122.398634&fov=90&heading=235&pitch=10",5:00 AM to 6:30 PM,Closed,Closed,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/8838/us
9693,"46 West & US 101, Paso Robles",Company Owned,805-237-8278,"2301 Theatre Drive, 934466621  San Luis Obispo County, California",Paso Robles - San Luis Obispo County,San Luis Obispo County,934466621,"35.584277,-120.696964",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=35.584277,-120.696964&fov=90&heading=235&pitch=10",5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/9693/us
